ID,LATITUDE,LONGITUDE,ELEVATION,2018_MB,2019_MB,2020_MB,2021_MB,2022_MB,2023_MB,2024_MB,Total_Size_MB
CHM00053636,38.6,108.85,1341.0,,,,,,,,
CHM00053646,38.2667,109.7833,1158.0,2.0,2.0,2.0,2.0,2.0,2.0,0.878,
CHM00053662,38.8,111.45,1671.0,,,,,,,,
CHM00053663,38.917,111.833,1463.0,,,,,,,,
CHM00053666,38.4,111.833,1370.0,,,,,,,,
CHM00053673,38.75,112.7,838.0,1.0,1.0,0.199,0.474,2.0,2.0,0.766,
CHM00053698,38.0667,114.35,104.8,2.0,2.0,2.0,2.0,2.0,2.0,0.775,
CHM00053705,37.4833,105.6833,1193.0,1.0,1.0,2.0,1.0,1.0,1.0,0.712,
CHM00053723,37.8,107.3833,1356.0,2.0,2.0,2.0,2.0,2.0,2.0,0.877,
CHM00053743,37.867,110.067,975.0,,,,,,,,
CHM00053745,37.467,109.583,0.0,,,,,,,,
CHM00053753,37.833,110.833,914.0,,,,,,,,
CHM00053764,37.5,111.1,951.0,1.0,1.0,1.0,1.0,1.0,1.023,0.525,
CHM00053776,37.7,112.717,823.0,,,,,,,,
CHM00053805,36.567,105.65,1850.0,,,,,,,,
CHM00053868,36.15,111.45,462.0,,,,,,,,
CHM00053887,36.2,113.117,975.0,,,,,,,,
CHM00053892,36.8,114.45,60.0,,,,,,,,
CHM00053898,36.05,114.1333,195.7,1.0,1.0,2.0,2.0,2.0,2.0,0.765,
CHM00053915,35.55,106.6667,1348.0,2.0,2.0,2.0,2.0,2.0,2.0,0.884,
CHM00053923,35.7333,107.6333,1423.0,1.0,1.0,2.0,1.0,1.0,1.0,0.71,
CHM00053938,35.283,108.3,1219.0,,,,,,,,
CHM00053959,35.1167,111.0667,376.5,2.0,2.0,2.0,2.0,2.0,2.0,0.881,
CHM00053986,35.25,113.95,72.0,,,,,,,,
CHM00053995,35.583,114.55,62.0,,,,,,,,
CHM00054001,44.9,115.417,1143.0,,,,,,,,
CHM00054012,44.5833,117.6,997.0,2.0,2.0,2.0,2.0,2.0,2.0,0.892,
CHM00054026,44.5667,120.9,266.0,2.0,2.0,2.0,2.0,2.0,2.0,0.883,
CHM00054027,43.9833,119.4,485.0,2.0,2.0,2.0,2.0,2.0,2.0,0.88,
CHM00054049,44.25,123.9667,190.0,1.0,1.0,1.0,1.0,1.0,1.0,0.706,
CHM00054080,44.483,127.6,249.0,,,,,,,,
CHM00054094,44.5,129.6667,306.5,2.0,2.0,2.0,2.0,2.0,2.0,0.885,
CHM00054097,44.133,129.217,282.0,,,,,,,,
CHM00054135,43.6,122.2667,180.0,2.0,2.0,2.0,2.0,2.0,2.0,0.881,
CHM00054145,43.5,123.5,183.0,,,,,,,,
CHM00054157,43.1833,124.3333,167.0,1.0,1.0,2.0,2.0,2.0,2.0,0.78,
CHM00054181,43.717,127.15,275.0,,,,,,,,
CHM00054186,43.3667,128.2,525.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,
CHM00054192,43.717,130.317,500.0,,,,,,,,
CHM00054207,42.3,115.683,1524.0,,,,,,,,
CHM00054218,42.3,118.8333,567.0,2.0,2.0,2.0,2.0,2.0,2.0,0.88,
CHM00054226,42.3333,120.7,401.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699,
CHM00054236,42.4167,122.5333,84.0,2.0,2.0,2.0,2.0,2.0,2.0,0.881,
CHM00054259,42.0667,124.8667,230.0,1.0,1.0,1.0,1.0,1.0,1.0,0.711,
CHM00054266,42.517,125.633,326.0,,,,,,,,
CHM00054273,42.9833,126.75,264.0,1.0,1.0,1.0,1.0,1.0,1.0,0.703,
CHM00054292,42.8833,129.5,178.0,2.0,2.0,2.0,2.0,2.0,2.0,0.878,
CHM00054311,41.9333,117.75,844.0,1.0,1.0,1.0,1.0,1.0,1.0,0.705,
CHM00054337,41.1333,121.1167,70.0,2.0,2.0,2.0,2.0,2.0,2.0,0.883,
CHM00054342,41.7333,123.5167,43.0,2.0,2.0,2.0,2.0,2.0,2.0,0.886,
CHM00054346,41.3167,123.7833,185.0,1.0,1.0,1.0,1.0,2.0,2.0,0.778,
CHM00054374,41.8,126.9167,381.0,2.0,2.0,2.0,2.0,2.0,2.0,0.886,
CHM00054377,41.15,126.2167,225.0,1.0,1.0,1.0,1.0,1.0,1.0,0.701,
CHM00054405,40.4167,115.5,538.0,1.0,1.0,1.0,1.0,2.0,2.0,0.777,
CHM00054423,40.9667,117.9167,423.0,2.0,2.0,2.0,2.0,2.0,2.0,0.883,
CHM00054436,40.4,118.95,228.0,1.0,1.0,0.165,0.408,1.0,1.0,0.697,
CHM00054449,40.0,119.75,27.0,,,,,,,,
CHM00054455,40.484,120.567,10.0,,,,,,,,
CHM00054471,40.6667,122.2,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.88,
CHM00054476,40.35,122.75,280.0,,,,,,,,
CHM00054477,40.167,122.133,1.0,,,,,,,,
CHM00054486,40.467,123.967,126.0,,,,,,,,
CHM00054493,40.7167,124.7833,261.0,1.0,1.0,1.0,1.0,1.0,1.0,0.709,
CHM00054498,40.117,124.333,0.0,,,,,,,,
CHM00054512,39.783,116.383,40.0,,,,,,,,
CHM00054513,39.817,116.7,21.0,,,,,,,,
CHM00054527,39.1,117.1667,5.0,1.0,1.0,1.0,1.0,2.0,2.0,0.777,
CHM00054528,39.133,117.35,3.0,,,,,,,,
CHM00054534,39.65,118.1,29.0,1.0,1.0,0.168,0.411,1.0,1.0,0.699,
CHM00054539,39.4333,118.9,12.0,2.0,2.0,2.0,2.0,2.0,2.0,0.877,
CHM00054575,39.5,122.5,17.0,,,,,,,,
CHM00054584,39.717,123.067,17.0,,,,,,,,
CHM00054606,38.433,115.833,15.0,,,,,,,,
CHM00054656,38.167,120.783,59.0,,,,,,,,
CHM00054663,38.883,121.817,161.0,,,,,,,,
CHM00054715,37.3333,116.5667,19.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71,
CHM00054725,37.5,117.5333,12.0,1.0,1.0,2.0,2.0,2.0,2.0,0.766,
CHM00054745,37.367,119.9,1.0,,,,,,,,
CHM00054751,37.9333,120.7167,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,
CHM00054756,37.617,120.9,100.0,,,,,,,,
CHM00054765,37.55,121.367,12.0,,,,,,,,
CHM00054827,36.183,117.133,155.0,,,,,,,,
CHM00054846,36.383,119.733,38.0,,,,,,,,
CHM00054858,36.167,120.367,10.0,,,,,,,,
CHM00054871,36.883,122.417,79.0,,,,,,,,
CHM00054916,35.5667,116.85,53.0,1.0,1.0,1.0,1.0,2.0,2.0,0.768,
CHM00054929,35.25,117.95,120.0,1.0,1.0,2.0,2.0,1.0,1.0,0.612,
CHM00054938,35.05,118.35,86.0,,,,,,,,
CHM00054945,35.4333,119.5333,37.0,2.0,2.0,2.0,2.0,2.0,2.0,0.809,
CHM00055385,31.48,92.06,-999.0,,,,,,,,
CHM00055488,30.333,90.083,5304.0,,,,,,,,
CHM00055578,29.25,88.8833,3837.0,2.0,2.0,2.0,2.0,2.0,2.0,0.868,
CHM00056007,33.417,92.833,4648.0,,,,,,,,
CHM00056031,34.833,97.467,0.0,,,,,,,,
CHM00056033,34.9167,98.2167,4273.0,2.0,2.0,2.0,2.0,2.0,2.0,0.879,
CHM00056046,33.75,99.65,3968.0,2.0,2.0,2.0,2.0,1.0,1.0,0.546,
CHM00056076,34.1,102.9,3330.0,,,,,,,,
CHM00056079,33.5833,102.9667,3441.0,2.0,2.0,2.0,2.0,2.0,2.0,0.803,
CHM00056085,34.04,103.333,3166.0,,,,,,,,
CHM00056097,33.033,104.117,2712.0,,,,,,,,
CHM00056106,31.8833,93.7833,4024.0,1.0,2.0,2.0,2.0,2.0,0.527,,
CHM00056107,31.55,92.867,4185.0,,,,,,,,
CHM00056125,32.25,96.2167,4145.0,,,,0.004,,,,
CHM00056137,31.15,97.1667,3307.0,2.0,2.0,2.0,2.0,2.0,0.855,0.084,
CHM00056143,32.783,99.917,4147.0,,,,,,,,
CHM00056146,31.6167,100.0,3394.0,2.0,2.0,2.0,2.0,2.0,2.0,0.746,
CHM00056167,30.9833,101.1167,2959.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63,
CHM00056182,32.6667,103.6,2882.5,1.0,1.0,1.0,1.0,2.0,2.0,0.755,
CHM00056187,30.75,103.8667,541.0,2.0,2.0,2.0,2.0,2.0,2.0,0.75,
CHM00056193,32.4167,104.5167,894.0,,,,,,,,
CHM00056227,30.1,95.783,5108.0,,,,,,,,
CHM00056247,30.0,99.1,2589.0,1.0,1.0,2.0,2.0,1.0,0.966,0.53,
CHM00056257,30.0,100.2667,3950.0,1.0,1.0,1.0,1.0,2.0,2.0,0.71,
CHM00056265,30.5,101.483,3452.0,,,,,,,,
CHM00056287,29.9833,103.0,629.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699,
CHM00056297,30.0,104.133,610.0,,,,,,,,
CHM00056298,30.117,104.617,383.0,,,,,,,,
CHM00056315,29.033,100.167,4553.0,,,,,,,,
CHM00056376,29.583,102.717,2209.0,,,,,,,,
CHM00056385,29.5167,103.3333,3049.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,
CHM00056441,28.883,98.583,4413.0,,,,,,,,
CHM00056462,29.0,101.5,2994.0,2.0,1.0,0.461,0.609,2.0,2.0,0.866,
CHM00056479,28.217,103.0,1892.0,,,,,,,,
CHM00056492,28.8,104.6,342.0,2.0,2.0,2.0,2.0,2.0,2.0,0.797,
CHM00056571,27.9,102.2667,1599.0,2.0,2.0,2.0,2.0,2.0,2.0,0.875,
CHM00056576,27.6,102.85,2347.0,,,,,,,,
CHM00056586,27.3333,103.75,1950.0,1.0,1.0,1.0,1.0,1.0,1.0,0.684,
CHM00056651,26.8333,100.2167,2382.0,2.0,2.0,2.0,2.0,2.0,2.0,0.877,
CHM00056671,26.65,102.25,1788.0,1.0,1.0,2.0,2.0,1.0,2.0,0.763,
CHM00056681,26.833,103.167,0.0,,,,,,,,
CHM00056684,26.4,103.25,2189.3,1.0,1.0,1.0,1.0,1.0,1.0,0.501,
CHM00056738,25.217,97.867,2134.0,,,,,,,,
CHM00056739,24.9833,98.5,1696.9,2.0,2.0,2.0,2.0,2.0,2.0,0.888,
CHM00056751,25.7,100.1833,1992.0,1.0,1.0,1.0,1.0,1.0,1.0,0.702,
CHM00056763,25.7333,101.8667,1120.0,1.0,1.0,1.0,1.0,1.0,0.483,,
CHM00056768,25.0167,101.5167,1820.0,1.0,1.0,1.0,1.0,2.0,0.532,,
CHM00056777,25.15,102.083,1580.0,,,,,,,,
CHM00056786,25.5833,103.8333,1900.0,1.0,1.0,2.0,1.0,1.0,1.0,0.711,
CHM00056838,24.0,97.85,776.0,1.0,1.0,0.193,0.414,1.0,1.0,0.67,
CHM00056839,24.283,98.467,1524.0,,,,,,,,
CHM00056885,24.4,103.433,1402.0,,,,,,,,
CHM00056886,24.5333,103.7667,1708.0,1.0,1.0,1.0,1.0,1.0,1.0,0.686,
CHM00056942,23.717,99.633,1524.0,,,,,,,,
CHM00056946,23.55,99.4,1104.0,1.0,1.0,1.0,1.0,1.0,1.0,0.628,
CHM00056951,23.95,100.2167,1503.0,2.0,2.0,2.0,2.0,2.0,0.871,0.089,
CHM00056965,22.483,101.3,975.0,,,,,,,,
CHM00056969,21.5,101.5833,633.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,
CHM00056983,23.7,103.833,1524.0,,,,,,,,
CHM00056985,23.45,103.3333,1313.6,2.0,2.0,2.0,2.0,2.0,2.0,0.877,
CHM00056999,23.133,104.7,1057.0,,,,,,,,
CHM00057006,34.5833,105.75,1143.0,,,,,,,,
CHM00057007,34.1,105.033,1505.0,,,,,,,,
CHM00057014,34.57,105.87,1086.0,1.001,0.973,0.197,0.47,2.0,2.0,0.767,
CHM00057025,34.5167,107.3833,781.0,1.0,1.0,1.0,1.0,1.0,1.0,0.701,
CHM00057051,34.833,110.167,332.0,,,,,,,,
CHM00057072,34.817,112.633,119.0,,,,,,,,
CHM00057073,34.667,112.417,155.0,,,,,,,,
CHM00057078,34.15,112.467,400.0,,,,,,,,
CHM00057102,33.817,105.617,1524.0,,,,,,,,
CHM00057130,33.333,108.333,875.0,,,,,,,,
CHM00057131,34.4333,108.9667,411.0,2.0,2.0,2.0,2.0,2.0,2.0,0.881,
CHM00057173,33.733,112.917,125.0,,,,,,,,
CHM00057178,33.1,112.4833,181.6,2.0,2.0,2.0,2.0,2.0,2.0,0.806,
CHM00057181,33.9667,113.2167,76.0,,,,,,,,
CHM00057188,33.233,113.467,0.0,,,,,,,,
CHM00057189,33.15,113.817,58.0,,,,,,,,
CHM00057193,33.7833,114.5167,53.0,1.0,1.0,1.0,1.0,1.0,1.0,0.707,
CHM00057203,32.817,105.7,700.0,,,,,,,,
CHM00057206,32.433,105.8,487.0,,,,,,,,
CHM00057208,32.333,105.683,675.0,,,,,,,,
CHM00057253,32.8,110.8,100.0,,,,,,,,
CHM00057259,32.0333,110.7667,435.0,1.0,1.0,2.0,1.0,1.0,1.0,0.713,
CHM00057265,32.4333,111.7333,128.8,2.0,2.0,2.0,2.0,2.0,2.0,0.888,
CHM00057278,32.317,112.633,0.0,,,,,,,,
CHM00057279,32.15,112.6667,127.0,1.0,1.0,1.0,1.0,1.0,1.0,0.706,
CHM00057298,32.217,114.533,75.0,,,,,,,,
CHM00057306,31.5833,105.9667,385.0,1.0,1.0,2.0,1.0,1.0,1.0,0.707,
CHM00057307,31.083,105.083,385.0,,,,,,,,
CHM00057321,31.883,107.083,0.0,,,,,,,,
CHM00057328,31.2,107.5,344.0,1.0,1.0,2.0,2.0,1.0,0.902,0.441,
CHM00057355,31.667,110.367,2182.0,,,,,,,,
CHM00057367,31.167,111.167,0.0,,,,,,,,
CHM00057377,31.117,112.4,198.0,,,,,,,,
CHM00057378,31.1667,112.6333,108.9,1.0,1.0,1.0,1.0,1.0,1.0,0.706,
CHM00057394,31.617,113.817,106.0,,,,,,,,
CHM00057399,31.1333,114.95,75.2,1.0,1.0,1.0,1.0,1.0,1.0,0.708,
CHM00057426,30.6833,107.8,455.0,1.0,1.0,1.0,1.0,1.0,1.0,0.696,
CHM00057445,30.6,109.533,0.0,,,,,,,,
CHM00057447,30.2833,109.4667,458.0,2.0,2.0,2.0,2.0,2.0,2.0,0.882,
CHM00057461,30.7333,111.3667,257.7,2.0,2.0,2.0,2.0,2.0,2.0,0.881,
CHM00057483,30.65,113.65,30.0,,,,,,,,
CHM00057503,29.6167,105.1167,349.0,1.0,1.0,1.0,1.0,1.0,1.0,0.688,
CHM00057532,29.867,108.567,610.0,,,,,,,,
CHM00057554,29.4,110.1667,322.0,1.0,1.0,1.0,1.0,1.0,1.0,0.705,
CHM00057557,29.05,110.133,455.0,,,,,,,,
CHM00057572,29.733,112.3,76.0,,,,,,,,
CHM00057573,29.817,112.883,27.0,,,,,,,,
CHM00057576,29.333,112.417,31.0,,,,,,,,
CHM00057598,29.0333,114.5833,147.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,
CHM00057602,28.883,105.433,336.0,,,,,,,,
CHM00057604,28.7833,105.3833,364.0,1.0,1.0,1.0,1.0,1.0,1.0,0.701,
CHM00057614,28.567,106.083,289.0,,,,,,,,
CHM00057633,28.8333,108.7667,665.0,2.0,2.0,2.0,2.0,2.0,2.0,0.877,
CHM00057646,28.5,109.833,0.0,,,,,,,,
CHM00057655,28.4667,110.4,143.0,1.0,1.0,1.0,1.0,1.0,1.0,0.695,
CHM00057667,28.317,111.133,397.0,,,,,,,,
CHM00057687,28.1167,112.7833,120.0,2.0,2.0,2.0,2.0,2.0,2.0,0.887,
CHM00057693,28.983,114.85,152.0,,,,,,,,
CHM00057707,27.3,105.2333,1511.0,1.0,1.0,2.0,2.0,2.0,2.0,0.771,
CHM00057708,27.15,105.6,1520.0,,,,,,,,
CHM00057713,27.7,106.8833,845.0,,,,,,,,
CHM00057716,27.5,106.833,914.0,,,,,,,,
CHM00057722,27.75,107.433,786.0,,,,,,,,
CHM00057731,27.95,108.25,418.0,1.0,1.0,1.0,1.0,1.0,1.0,0.517,
CHM00057738,27.05,108.4,464.0,,,,,,,,
CHM00057741,27.733,109.167,335.0,,,,,,,,
CHM00057745,27.45,109.6833,273.0,2.0,2.0,2.0,2.0,2.0,2.0,0.885,
CHM00057749,27.5667,110.0,261.0,,,,,,,,
CHM00057759,27.35,110.95,644.0,,,,,,,,
CHM00057765,27.5,111.5,0.0,,,,,,,,
CHM00057772,27.733,112.533,76.0,,,,,,,,
CHM00057773,27.883,112.917,75.0,,,,,,,,
CHM00057776,27.3,112.7,1268.0,1.0,1.0,1.0,1.0,1.0,0.998,0.512,
CHM00057799,27.1167,114.9667,78.0,2.0,2.0,2.0,2.0,2.0,2.0,0.873,
CHM00057802,26.833,105.5,0.0,,,,,,,,
CHM00057807,26.05,105.217,899.0,,,,,,,,
CHM00057822,26.7,107.5,896.0,,,,,,,,
CHM00057831,26.667,108.333,607.0,,,,,,,,
CHM00057832,26.9667,108.6667,631.0,1.0,1.0,1.0,1.0,1.0,1.0,0.704,
CHM00057834,26.433,108.133,926.0,,,,,,,,
CHM00057843,26.867,109.717,305.0,,,,,,,,
CHM00057845,26.1667,109.7833,397.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689,
CHM00057853,26.7333,110.6333,340.0,1.0,1.0,1.0,1.0,1.0,1.0,0.686,
CHM00057891,26.95,114.233,122.0,,,,,,,,
CHM00057896,26.25,114.333,282.0,,,,,,,,
CHM00057909,25.25,105.867,359.0,,,,,,,,
CHM00057911,25.95,107.133,977.0,,,,,,,,
CHM00057913,25.833,106.833,0.0,,,,,,,,
CHM00057916,25.4333,106.7667,441.0,1.0,1.0,1.0,1.0,1.0,1.0,0.687,
CHM00057922,25.8333,107.55,971.0,1.0,1.0,1.0,1.0,1.0,1.0,0.681,
CHM00057923,25.883,107.75,536.0,,,,,,,,
CHM00057925,25.3,107.4,854.0,,,,,,,,
CHM00057927,25.283,107.3,0.0,,,,,,,,
CHM00057932,25.9667,108.5333,287.0,1.0,1.0,1.0,1.0,1.0,1.0,0.689,
CHM00057944,25.533,109.2,423.0,,,,,,,,
CHM00057960,25.55,111.583,179.0,,,,,,,,
CHM00057968,25.183,111.583,122.0,,,,,,,,
CHM00057992,25.8,114.533,202.0,,,,,,,,
CHM00058005,34.4,115.633,50.0,,,,,,,,
CHM00058027,34.2833,117.15,42.0,2.0,2.0,2.0,2.0,2.0,2.0,0.875,
CHM00058044,34.583,119.25,4.0,,,,,,,,
CHM00058057,34.067,120.217,3.0,,,,,,,,
CHM00058134,33.467,118.217,15.0,,,,,,,,
CHM00058137,33.217,118.183,14.0,,,,,,,,
CHM00058141,33.6333,118.9333,13.7,1.0,1.0,2.0,2.0,2.0,2.0,0.812,
CHM00058144,33.6,119.0333,19.0,,,,,,,,
CHM00058150,33.75,120.3,3.0,0.151,0.329,2.0,2.0,1.0,0.805,0.447,
CHM00058203,32.8667,115.7333,33.0,1.0,1.0,1.0,1.0,2.0,2.0,0.808,
CHM00058208,32.1667,115.6167,44.0,1.0,1.0,1.0,1.0,1.0,1.0,0.697,
CHM00058221,32.85,117.3,28.0,0.157,0.363,2.0,2.0,1.0,0.884,0.501,
CHM00058236,32.317,118.333,26.0,,,,,,,,
CHM00058244,32.55,119.233,30.0,,,,,,,,
CHM00058250,32.567,120.467,12.0,,,,,,,,
CHM00058251,32.85,120.2833,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.885,
CHM00058258,32.267,120.5,6.0,,,,,,,,
CHM00058314,31.4,116.3333,68.0,2.0,2.0,2.0,2.0,2.0,2.0,0.883,
CHM00058326,31.6,117.833,21.0,,,,,,,,
CHM00058345,31.4333,119.4833,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0.811,
CHM00058362,31.4,121.4667,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.884,
CHM00058378,31.183,122.367,0.0,,,,,,,,
CHM00058403,30.883,115.717,260.0,,,,,,,,
CHM00058408,30.133,115.6,73.0,,,,,,,,
CHM00058436,30.633,118.967,53.0,,,,,,,,
CHM00058474,30.45,122.3,152.0,,,,,,,,
CHM00058476,30.433,122.917,95.0,,,,,,,,
CHM00058477,30.0333,122.1167,37.0,2.0,2.0,2.0,2.0,2.0,2.0,0.879,
CHM00058502,29.75,115.917,31.0,,,,,,,,
CHM00058506,29.5833,115.9833,1165.0,1.0,1.0,2.0,1.0,1.0,1.0,0.71,
CHM00058527,29.3,117.2,60.0,2.0,2.0,2.0,2.0,1.0,0.935,0.45,
CHM00058528,29.167,117.5,0.0,,,,,,,,
CHM00058529,29.167,117.833,0.0,,,,,,,,
CHM00058543,29.6167,119.0167,172.0,0.711,0.794,1.0,1.0,2.0,2.0,0.799,
CHM00058556,29.6,120.8167,108.0,1.0,1.0,1.0,1.0,2.0,2.0,0.799,
CHM00058559,29.15,121.017,67.0,,,,,,,,
CHM00058569,29.2,121.95,127.0,1.0,1.0,2.0,2.0,1.0,1.0,0.605,
CHM00058621,28.983,117.117,49.0,,,,,,,,
CHM00058627,28.3,117.217,39.0,,,,,,,,
CHM00058633,28.9667,118.8667,71.0,2.0,2.0,2.0,2.0,2.0,2.0,0.878,
CHM00058646,28.45,119.9167,60.0,1.0,1.0,1.0,1.0,2.0,2.0,0.795,
CHM00058648,28.05,119.333,274.0,,,,,,,,
CHM00058652,28.8667,120.7167,83.0,1.0,2.0,1.0,1.0,2.0,2.0,0.822,
CHM00058653,28.817,120.917,1375.0,,,,,,,,
CHM00058659,28.0167,120.6667,7.0,0.004,,0.004,0.008,,0.008,0.006,
CHM00058660,28.85,121.133,9.0,,,,,,,,
CHM00058669,28.283,121.733,2.0,,,,,,,,
CHM00058715,27.5833,116.65,82.0,2.0,2.0,2.0,2.0,2.0,2.0,0.772,
CHM00058721,27.717,117.05,305.0,,,,,,,,
CHM00058732,27.833,118.5,0.0,,,,,,,,
CHM00058735,27.5,118.5,0.0,,,,,,,,
CHM00058737,27.05,118.3167,112.0,,,,,,,,
CHM00058745,27.467,119.483,732.0,,,,,,,,
CHM00058752,27.7833,120.65,38.0,2.0,2.0,2.0,2.0,2.0,2.0,0.883,
CHM00058754,27.3333,120.2,38.0,2.0,2.0,2.0,2.0,2.0,2.0,0.798,
CHM00058764,27.633,121.05,18.0,,,,,,,,
CHM00058811,26.85,116.067,243.0,,,,,,,,
CHM00058821,26.9,117.167,305.0,,,,,,,,
CHM00058825,26.767,117.367,183.0,,,,,,,,
CHM00058834,26.6333,118.15,153.0,2.0,2.0,2.0,2.0,2.0,2.0,0.882,
CHM00058837,26.167,118.183,165.0,,,,,,,,
CHM00058847,26.0833,119.2833,85.0,2.0,2.0,2.0,2.0,2.0,2.0,0.886,
CHM00058849,26.1667,119.9333,91.0,,,,,,,,
CHM00058850,26.933,120.067,258.0,,,,,,,,
CHM00058852,26.917,120.383,305.0,,,,,,,,
CHM00058853,27.0,120.7,107.0,,,,,,,,
CHM00058911,25.85,116.3667,311.0,1.0,1.0,1.0,1.0,2.0,2.0,0.801,
CHM00058921,25.9667,117.35,204.0,2.0,2.0,2.0,2.0,2.0,2.0,0.858,
CHM00058926,25.3,117.4,203.0,1.0,1.0,2.0,2.0,1.0,1.0,0.584,
CHM00058931,25.7167,118.1,1651.0,1.0,1.0,1.0,1.0,1.0,1.0,0.701,
CHM00058933,25.867,118.917,152.0,,,,,,,,
CHM00058938,25.083,118.517,61.0,,,,,,,,
CHM00058947,25.267,119.2,37.0,,,,,,,,
CHM00058965,25.05,121.2167,48.0,,,,,,,,
CHM00058968,25.0333,121.5167,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.712,
CHM00059037,24.017,108.083,162.0,,,,,,,,
CHM00059046,24.35,109.4,97.0,1.0,1.0,1.0,1.0,1.0,1.0,0.629,
CHM00059058,24.2,110.5167,145.0,1.0,1.0,1.0,1.0,1.0,1.0,0.682,
CHM00059072,24.8,112.3667,98.0,1.0,1.0,1.0,1.0,1.0,1.0,0.681,
CHM00059075,24.483,112.633,64.0,,,,,,,,
CHM00059082,24.6667,113.6,68.0,2.0,2.0,2.0,2.0,2.0,2.0,0.875,
CHM00059102,24.95,115.65,299.0,1.0,1.0,1.0,1.0,1.0,1.0,0.495,
CHM00059117,24.2833,116.0667,116.9,1.0,1.0,2.0,2.0,2.0,2.0,0.819,
CHM00059152,24.8,120.9667,34.0,,,,,,,,
CHM00059158,24.15,120.6833,78.0,1.0,1.0,1.0,1.0,1.0,1.0,0.617,
CHM00059211,23.9,106.6,177.0,2.0,2.0,2.0,2.0,1.0,0.932,0.453,
CHM00059224,23.6,107.117,112.0,,,,,,,,
CHM00059243,23.95,109.683,122.0,,,,,,,,
CHM00059259,23.217,110.817,77.0,,,,,,,,
CHM00059262,23.833,111.567,137.0,,,,,,,,
CHM00059265,23.4833,111.3,120.0,2.0,2.0,2.0,2.0,2.0,2.0,0.874,
CHM00059273,23.667,112.867,20.0,,,,,,,,
CHM00059280,23.7,113.0833,19.0,,,,,,,,
CHM00059293,23.8,114.7333,41.0,2.0,2.0,2.0,2.0,2.0,2.0,0.873,
CHM00059309,23.183,115.85,97.0,,,,,,,,
CHM00059311,23.767,116.017,0.0,,,,,,,,
CHM00059321,23.8,117.55,6.0,,,,,,,,
CHM00059345,23.5167,119.5667,22.0,,,,,,,,
CHM00059353,23.5167,120.8,2408.0,,,,,,,,
CHM00059358,23.0,120.2167,14.0,1.0,1.0,1.0,1.0,1.0,1.0,0.683,
CHM00059362,24.0167,121.6167,14.0,,,,,,,,
CHM00059427,22.117,107.133,168.0,,,,,,,,
CHM00059456,22.35,110.9333,84.0,2.0,2.0,2.0,2.0,2.0,2.0,0.804,
CHM00059468,23.133,111.467,80.0,,,,,,,,
CHM00059488,22.017,113.383,3.0,,,,,,,,
CHM00059501,22.7833,115.3667,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.878,
CHM00059505,22.5,115.5,0.0,,,,,,,,
CHM00059553,22.4667,120.4333,8.0,,,,,,,,
CHM00059554,22.6167,120.2667,33.0,,,,,,,,
CHM00059559,22.0,120.75,24.0,1.0,1.0,1.0,1.0,1.0,0.737,0.388,
CHM00059567,22.0333,121.55,325.0,1.0,1.0,1.0,1.0,1.0,1.0,0.588,
CHM00059632,21.95,108.6167,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.871,
CHM00059634,21.55,108.167,21.0,,,,,,,,
CHM00059644,21.4833,109.1,16.0,2.0,2.0,2.0,2.0,2.0,2.0,0.806,
CHM00059663,21.8667,111.9667,22.0,2.0,2.0,2.0,2.0,2.0,2.0,0.882,
CHM00059673,21.7333,112.7667,18.0,2.0,2.0,2.0,2.0,2.0,2.0,0.823,
CHM00059738,20.133,107.733,58.0,,,,,,,,
CHM00059758,20.0,110.25,24.0,0.158,0.26,0.241,0.565,2.0,2.0,0.876,
CHM00059792,20.6667,116.7167,6.0,1.0,1.0,1.0,1.003,0.671,1.0,0.669,
CHM00059838,19.1,108.6167,8.0,2.0,2.0,2.0,2.0,2.0,2.0,0.876,
CHM00059845,19.5167,109.5833,169.0,1.0,1.0,1.0,1.0,2.0,2.0,0.814,
CHM00059853,19.833,110.833,0.0,,,,,,,,
CHM00059948,18.2167,109.5833,7.0,2.0,2.0,2.0,2.0,2.0,2.0,0.872,
CHM00059955,18.667,110.467,246.0,,,,,,,,
CHM00059981,16.8333,112.3333,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.878,
CHM00059995,9.5333,112.8833,6.0,,,,,,,,
CHM00074934,30.583,107.833,501.0,,,,,,,,
CHU00amoy-1,24.45,118.0,9999.0,,,,,,,,
CHU031586-1,49.6,128.0,117.0,,,,,,,,
