ID,Reason
20137,ArrDelay > threshold
20161,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20172,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20173,"DepDelay > threshold, ArrDelay > threshold"
20204,DepDelay > threshold
20206,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20237,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20244,ArrDelay > threshold
20288,"DepDelay > threshold, ArrDelay > threshold"
20298,"DepDelay > threshold, ArrDelay > threshold"
20323,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20350,"DepDelay > threshold, ArrDelay > threshold"
20366,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20375,ArrDelay > threshold
20400,"DepDelay > threshold, ArrDelay > threshold"
20401,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20412,DepDelay > threshold
20430,DepDelay > threshold
20437,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20450,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20462,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20463,"DepDelay > threshold, ArrDelay > threshold"
20564,"DepDelay > threshold, ArrDelay > threshold"
20565,ArrDelay > threshold
20570,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20571,DepDelay > threshold
20574,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20586,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20633,DepDelay > threshold
20647,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20704,"DepDelay > threshold, ArrDelay > threshold"
20705,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20894,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20945,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
20980,ArrDelay > threshold
21002,"DepDelay > threshold, ArrDelay > threshold"
21003,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21006,"DepDelay > threshold, ArrDelay > threshold"
21021,ArrDelay > threshold
21103,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21155,"DepDelay > threshold, ArrDelay > threshold"
21164,ArrDelay > threshold
21193,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21194,ArrDelay > threshold
21216,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21217,"DepDelay > threshold, ArrDelay > threshold"
21287,"DepDelay > threshold, ArrDelay > threshold"
21288,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21301,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21302,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21316,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21346,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21358,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21418,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21425,ArrDelay > threshold
21437,DepDelay > threshold
21455,"DepDelay > threshold, ArrDelay > threshold"
21490,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21510,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21530,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21531,"DepDelay > threshold, ArrDelay > threshold"
21566,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21652,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21673,DepDelay > threshold
21683,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21688,"DepDelay > threshold, ArrDelay > threshold"
21689,"DepDelay > threshold, ArrDelay > threshold"
21717,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21759,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21763,DepDelay > threshold
21787,DepDelay > threshold
21804,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21823,"DepDelay > threshold, ArrDelay > threshold"
21841,"DepDelay > threshold, ArrDelay > threshold"
21847,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
21858,"DepDelay > threshold, ArrDelay > threshold"
21861,"DepDelay > threshold, ArrDelay > threshold"
21884,DepDelay > threshold
21997,"DepDelay > threshold, ArrDelay > threshold, CarrierDelay > threshold"
22024,"DepDelay > threshold, ArrDelay > threshold, WeatherDelay > threshold"
22062,DepDelay > threshold
